cliente_id,nombre,genero,edad,departamento,municipio,fecha_registro,segmento_cliente
28569,Miguel Gómez,F,55,Alta Verapaz,Tactic,24/12/2021,Corporativo
28570,Ana García,M,54,Quetzaltenango,Coatepeque,2025-02-26,Premium
28571,Juan García,M,62,Izabal,Morales,02/11/2023,Corporativo
28572,Fernanda Santos,M,38,Sacatepéquez,Antigua Guatemala,2021.03.13,Inactivo
28573,Pedro Díaz,M,59,Izabal,Morales,12-10-2024,Nuevo
28574,Pedro Díaz,M,19,Petén,Sayaxché,2021-03-03,Nuevo
28575,Fernanda Méndez,F,42,Chimaltenango,NULL,24/09/2024,Nuevo
28576,Rosa Ramírez,F,50,Sacatepéquez,Jocotenango,08-02-2022,Frecuente
28577,Miguel Hernández,M,70,Izabal,Morales,2026-01-18,Premium
28578,Miguel Díaz,N/A,34,Quetzaltenango,Salcajá,2022.08.23,Nuevo
28579,Rosa Méndez,F,28,Escuintla,Palín,01-24-2021,Nuevo
28580,Gabriela Morales,F,46,Quetzaltenango,NULL,05/12/2025,Frecuente
28581,Diego García,M,23,Guatemala,Mixco,07/02/2021,Premium
28582,Carlos Pérez,M,65,Izabal,Morales,2021-03-29,Corporativo
28583,Rosa López,M,61,Guatemala,Villa Nueva,2022/04/27,Nuevo
28584,Rosa Méndez,F,53,Petén,San Benito,11-08-2022,Premium
28585,Diego Cruz,M,67,Escuintla,Palín,26/01/2025,Nuevo
28586,Pedro Díaz,F,32,Escuintla,Santa Lucía Cotzumalguapa,2021-08-04,Inactivo
28587,Lucía Cruz,M,73,Quetzaltenango,Quetzaltenango,2023.11.30,CORPORATIVO
28588,Juan Gómez,M,63,Petén,Flores,08-01-2024,Frecuente
28589,Ana Díaz,F,19,Alta Verapaz,Cobán,01/06/2025,Corporativo
28590,Lucía López,F,27,Guatemala,Mixco,2022/05/10,Corporativo
28591,María Gómez,F,41,Escuintla,Santa Lucía Cotzumalguapa,03-16-2021,Premium
28592,Diego Pérez,,56,Chimaltenango,El Tejar,03-30-2022,Premium
28593,María Góme,M,49,Chimaltenango,Tecpán Guatemala,2024-12-30,Corporativo
28594,Luis Pérez,F,51,Chimaltenango,El Tejar,05-18-2025,Inactivo
28595,Miguel Hernández,F,69,Izabal,Puerto Barrios,2025.07.20,Premium
28596,José Cruz,F,21,Quetzaltenango,Coatepeque,2024/05/05,Corporativo
28597,Miguel Gómez,F,26,Sacatepéquez,Antigua Guatemala,2022/10/17,Inactivo
28598,Ana Hernández,F,60,Sacatepéquez,Jocotenango,23/04/2025,Nuevo
28599,Fernanda Méndez,NULL,54,Izabal,Livingston,2022-11-07,Premium
28600,Fernanda Castillo,M,46,Alta Verapaz,Tactic,24/07/2025,Nuevo
28601,Gabriela Pérez,F,60,Izabal,Livingston,15/02/2026,Frecuente
28602,Fernanda Castillo,M,57,Quetzaltenango,Quetzaltenango,2021/12/03,Corporativo
28603,José Santos,F,19,Chimaltenango,Chimaltenango,2021/10/03,Premium
28604,Luis Santos,F,39,Quetzaltenango,Coatepeque,2025/05/07,Corporativo
28605,Luis Ramírez,F,39,Alta Verapaz,Tactic,2021.12.01,Nuevo
28606,Lucía Ramírez,M,32,Chimaltenango,El Tejar,16/09/2023, Nuevo 
28607,Andrea García,F,54,Guatemala,San Miguel Petapa,03-30-2022,Inactivo
28608,José Díaz,M,69,Alta Verapaz,Tactic,2025-06-11,Inactivo
28609,Luis Morales,F,56,Petén,san benito,2026/03/07,Frecuente
28610,Luis Hernández,M,55,Izabal,Livingston,2025.04.28,Premium
28611,Lucía Pérez,F,62,Chimaltenango,Tecpán Guatemala,2021/05/02, Nuevo 
28612,Carlos Castillo,M,38,Izabal,No Especificado,30/03/2022,Nuevo
28613,Luis García,F,51,Escuintla,Santa Lucía Cotzumalguapa,08-14-2025,Frecuente
28614,Pedro Morales,F,25,Chimaltenango,El Tejar,2023.11.15,Frecuente
28615,Juan Gómez,M,29,Escuintla,Escuintla,2022-03-23,Inactivo
28616,Pedro Ramírez,F,130,Petén,San Benito,2024-02-11,Premium
28617,Miguel Ramírez,M,53,Alta Verapaz,No Especificado,2023-03-05,Nuevo
28618,Diego Gómez,F,63,Izabal,Livingston,19/12/2025,Nuevo
28619,Gabriela García,M,30,Quetzaltenango,Quetzaltenango,2026.06.04,Inactivo
28620,Ana Morales,F,24,Chimaltenango,Tecpán Guatemala,2021-03-09,Premium
28621,Sofía Gómez,F,52,Petén,Flores,06-05-2023,Premium
28622,Pedro Díaz,M,36,Sacatepéquez,Ciudad Vieja,2023.03.17,Corporativo
28623,Rosa Méndez,F,62,Izaba,Morales,09-05-2024,Corporativo
28624,Gabriela López,F,29,Petén,Flores,2021.02.05,Frecuente
28625,Carlos Góme,M,70,Quetzaltenango,COATEPEQUE,28/03/2025,Nuevo
28626,Sofía Cruz,F,18,Izabal,Puerto Barrios,2025.09.08,Nuevo
28627,Miguel Gómez,F,46,Chimaltenango,Tecpán Guatemala,07/12/2023,Inactivo
28628,Carlos Cruz,F,25,Petén,San Benito,2023-07-19,Frecuente
28629,Juan Ramírez,M,48,Sacatepéquez,Jocotenango,2025/11/21,Inactivo
28630,Ana Pérez,F,38,Izabal,Puerto Barrios,2025.05.26,Inactivo
28631,Andrea López,M,59,Escuintla,Santa Lucía Cotzumalguapa,08/06/2023,Frecuente
28632,Gabriela García,M,64,Quetzaltenango,Coatepeque,2021.02.28,Frecuente
28633,Rosa Méndez,F,49,Escuintla,Palín,24/05/2021,Inactivo
28634,Pedro López,F,40,Guatemala,Mixco,15/12/2023,Frecuente
28635,Diego López,F,64,Petén,Flores,15/01/2022,Corporativo
28636,Juan Cruz,M,35,Quetzaltenango,Coatepeque,05-21-2022,Frecuente
28637,Juan Hernández,M,23,Sacatepéquez,Ciudad Vieja,01-17-2025,Corporativo
28638,Miguel Díaz,F,24,Petén,Sayaxché,2023.01.23,Corporativo
28639,Sofía Cruz,F,63,Escuintla,Palín,2025-06-04,Frecuente
28640,Luis  Díaz,M,58,Escuintla,Escuintla,18/03/2024,Inactivo
28641,José García,M,67,Alta Verapaz,San Pedro Carchá,11-22-2022,Premium
28642,Rosa Ramírez,F,33,Alta Verapaz,Cobán,2024/09/28,Frecuente
28643,José Gómez,M,59,Izabal,Morales,08-22-2022,Premium
28644,Miguel Díaz,F,61,Sacatepéquez,San Lucas Sacatepéquez,2021-11-28,Nuevo
28645,Gabriela Gómez,M,21,Petén,Flore,2026/01/17,Frecuente
28646,Gabriela López,F,74,Petén,San Benito,03/05/2022,Inactivo
28647,Carlos Gómez,F,34,Alta Verapaz,Cobán,30/05/2021,Frecuente
28648,Ana García,M,31,Guatemala,San Miguel Petapa,11/06/2021,Frecuente
28649,Lucía Santos,F,40,Izabal,Morales,2022/06/01,Nuevo
28650,Lucía López,M,30,Petén,No Especificado,12/10/2022,Inactivo
28651,Lucía Santos,F,69,Chimaltenango,No Especificado,2024/03/03,Inactivo
28652,José Díaz,F,20,Escuintla,Santa Lucía Cotzumalguapa,2025.03.18,Premium
28653,Rosa García,M,33,Sacatepéquez,Jocotenango,2026/03/09,Premium
28654,Pedro Méndez,F,31,Escuintla,Palín,2025.08.27,Corporativo
28655,Luis Gómez,M,60,Alta Verapaz,Cobán,2024-12-16,Nuevo
28656,Juan López,M,21,Sacatepéquez,Ciudad Vieja,2022/02/04,Inactivo
28657,José Gómez,M,65,Sacatepéquez,San Lucas Sacatepéquez,2024/12/29,Frecuente
28658,Diego García,M,72,Alta Verapaz,Cobán,21/01/2024,Inactivo
28659,Diego Santos,M,72,Guatemala,Villa Nueva,2023/12/05,Premium
28660,Carlos Santos,F,72,Quetzaltenango,Salcajá,2025-12-15,Nuevo
28661,María Castillo,M,73,Guatemala,San Miguel Petapa,2025-03-15,Inactivo
28662,Diego García,M,36,Guatemala,Santa Catarina Pinula,10-20-2025,Corporativo
28663,Diego Cruz,M,46,Sacatepéquez,Ciudad Vieja,2022.05.29,Inactivo
28664,Sofía Castillo,M,41,Quetzaltenango,Coatepeque,2021/06/01,Premium
28665,Diego Ramírez,F,66,Izabal,Livingston,20/10/2025,Corporativo
28666,Fernanda Hernández,M,30,Quetzaltenango,No Especificado,08-28-2022,Inactivo
28667,Carlos Gómez,F,52,Quetzaltenango,Salcajá,2024-08-11,Nuevo
28668,María Castillo,F,56,Alta Verapaz,No Especificado,2026/01/13,Inactivo
28669,José Santos,M,60,Guatemala,Mixco,2026-01-18,Inactivo
28670,Diego Díaz,F,54,Petén,Sayaxché,2023-03-24,Inactivo
28671,Luis García,F,61,Sacatepéquez,No Especificado,23/08/2022,Frecuente
28672,Pedro López,M,49,Alta Verapaz,Cobán,26/01/2023,Frecuente
28673,José Díaz,M,58,Sacatepéquez,Antigua Guatemala,2023.08.24,Premium
28674,Sofía Morales,F,32,Sacatepéquez,San Lucas Sacatepéquez,03-28-2024,Inactivo
28675,Diego Morales,M,49,Escuintla,Palín,2023.02.25,nuevo
28676,Pedro Santos,M,63,Quetzaltenango,Quetzaltenango,2025-06-18,Premium
28677,Juan Ramírez,M,34,Chimaltenango,El Tejar,2023-07-22,Inactivo
28678,Sofía Díaz,M,53,Sacatepéquez,San Lucas Sacatepéquez,11-03-2025,Premium
28679,Miguel Pérez,F,22,Chimaltenango,El Tejar,04-04-2021,Premium
28680,María Pérez,F,63,Chimaltenango,Tecpán Guatemala,2023/11/09,Frecuente
28681,Diego Pérez,F,41,Alta Verapaz,Cobán,NULL,Corporativo
28682,María Morales,F,18,Petén,Sayaxché,2025.03.19,Frecuente
28683,Diego López,F,25,Alta Verapaz,Tactic,2021/05/12,Inactivo
28684,Luis Ramírez,M,47,Sacatepéquez,San Lucas Sacatepéquez,2025.12.12,Frecuente
28685,Juan Santos,F,59,Escuintla,Palín,2024/08/09,Corporativo
28686,Ana Castillo,M,41,Alta Verapaz,Sin dato,2023.01.06,Nuevo
28687,María García,F,48,Sacatepéquez,Jocotenango,2021.10.18,Nuevo
28688,Sofía Méndez,F,31,Chimaltenango,Chimaltenango,10-09-2023,Inactivo
28689,Pedro Castillo,F,56,Izabal,Morales,2025.12.23,Nuevo
28690,Juan López,F,19,Sacatepéquez,Antigua Guatemala,2023/06/15,Nuevo
28691,Fernanda García,F,28,Alta Verapaz,Tactic,2024.10.18,Inactivo
28692,Lucía Morales,F,31,Quetzaltenango,Quetzaltenango,2024.02.26,Premium
28693,Lucía Morale,M,-5,Quetzaltenango,Quetzaltenang,2024/11/26,Inactivo
28694,Diego López,F,44,Quetzaltenango,Coatepeque,2025-02-10,Inactivo
28695,Luis Santos,F,42,Alta Verapaz,Cobán,2023/06/13,Inactivo
28696,Diego Cruz,F,22,Izabal,Puerto Barrios,2022-04-27, Corporativo 
28697,Andrea Castillo,M,47,Alta Verapaz,Tactic,2025/10/22,Premium
28698,Miguel Díaz,M,51,Escuintla,Escuintla,12-29-2023,Frecuente
28699,Miguel Santos,F,20,Chimaltenango,Chimaltenango,02-08-2023,Frecuente
28700,Luis Cruz,F,49,Izabal,Morales,12/02/2022,Inactivo
28701,Andrea López,M,33,Petén,Sayaxché,2025/12/07,Inactivo
28702,Rosa Santos,F,52,Chimaltenango,Tecpán Guatemala,2024.05.03,Nuevo
28703,María Ramírez,F,18,Alta Verapaz,San Pedro Carchá,2022/03/03,Frecuente
28704,Gabriela García,M,22,Guatemala,Mixco,04-16-2023,Inactivo
28705,Juan Ramírez,F,22,Escuintla,Palín,23/07/2024,Frecuente
28706,María Hernández,F,36,Petén,San Benito,2024.03.20,Premium
28707,Pedro García,M,47,Guatemal,Guatemala,01/05/2021,Corporativo
28708,Diego López,M,40,Escuintla,Escuintla,05-06-2026,Premium
28709,Luis Cruz,F,50,Chimaltenango,Tecpán Guatemala,2025-11-04,Inactivo
28710,Rosa Santos,M,20,Guatemala,Santa Catarina Pinula,12/01/2025,Inactivo
28711,Diego Morales,F,67,Escuintla,Santa Lucía Cotzumalguapa,2024/04/10,Nuevo
28712,Rosa Santos,M,20,Alta Verapaz,Cobán,2025/08/19,Corporativo
28713,Sofía Díaz,M,68,Guatemala,Villa Nueva,06/05/2023,Corporativo
28714,Diego Morales,F,43,Petén,Sayaxché,2021/08/04,Inactivo
28715,Lucía Cruz,M,68,Petén,Flores,05-12-2022,Inactivo
28716,Fernanda Santos,M,66,Sacatepéquez,Antigua Guatemala,2024/07/05,Premium
28717,Pedro Ramírez,F,26,Izabal,Morales,2026-04-25,Nuevo
28718,Diego Cruz,M,73,Chimaltenango,El Tejar,06-11-2022,Corporativo
28719,José Méndez,M,62,Chimaltenango,El Tejar,30/11/2022,Frecuent
28720,Andrea Méndez,F,33,Escuintla,Palín,2025.10.31,Inactivo
28721,Lucía Cruz,M,60,Alta Verapaz,San Pedro Carchá,2022/01/19,Inactivo
28722,Juan Díaz,F,65,Sacatepéquez,Antigua Guatemala,2026/06/09,Corporativo
28723,Sofía Gómez,F,72,Guatemala,San Miguel Petapa,2023-11-19,Premium
28724,José Castillo,M,19,Guatemala,NULL,2024-01-01,Inactivo
28725,Ana Ramírez,M,23,Petén,San Benito,2022/10/29,Inactivo
28726,Andrea Méndez,F,37,Chimaltenango,Tecpán Guatemala,2023/06/01,Nuevo
28727,Andrea García,F,70,Izabal,Morales,2026/04/01,Inactivo
28728,Luis Ramírez,F,42,Quetzaltenango,Coatepeque,05-29-2025,Inactivo
28729,Rosa  Méndez,F,47,Izabal,Morales,,Nuevo
28730,Lucía Santos,M,41,Alta Verapaz,Cobán,2023/03/13,Premium
28731,Carlos Gómez,M,35,Quetzaltenango,Quetzaltenango,2022.11.30,Inactivo
28732,Luis López,M,27,Izabal,Morales,2026-01-01,Frecuente
28733,José Ramírez,M,37,Izabal,Puerto Barrios,2021.01.18,Corporativo
28734,Pedro García,M,67,Quetzaltenango,Quetzaltenango,11-06-2023,Frecuente
28735,Miguel Ramírez,M,59,Escuintla,Escuintla,31/31/2025,Frecuente
28736,Diego Cruz,M,34,Sacatepéquez,NULL,27/04/2021,Corporativo
28737,Sofía Pérez,F,59,Alta Verapaz,Cobán,2022/11/02,Premium
28738,Sofía Pérez,F,29,Quetzaltenango,Quetzaltenango,22/03/2021,Frecuente
28739,Andrea Méndez,M,28,Guatemala,Villa Nueva,2023-03-17,Inactivo
28740,Rosa Hernández,M,29,Petén,Flores,2025-12-31,Premium
28741,Miguel  Hernández,F,72,Escuintla,Palín,09/08/2023,Frecuente
28742,José Díaz,F,50,Escuintla,Palín,10/02/2024,Nuevo
28743,Rosa Castillo,-,27,Petén,No Especificado,2025-04-29,Inactivo
28744,José García,M,52,Sacatepéquez,Jocotenango,07-15-2022,Inactivo
28745,Juan Castillo,N/A,66,Quetzaltenango,Quetzaltenango,2021/09/01,Inactivo
28746,Fernanda Pérez,M,44,Petén,Sayaxché,09-08-2023,Corporativo
28747,María García,F,50,Alta Verapaz,Cobán,2026-05-12,Inactivo
28748,Juan López,M,48,Petén,Flores,2022.02.11,Inactivo
28749,Fernanda Santos,F,39,Guatemala,San Miguel Petapa,30/12/2022,Premium
28750,Andrea Cruz,M,35,Guatemal,San Miguel Petapa,2022.05.10,Inactivo
28751,Luis Morales,F,60,Izabal,Morales,06-30-2021,Inactivo
28752,Gabriela Castillo,F,48,Quetzaltenango,Quetzaltenango,02-17-2023,Premium
28753,Rosa Gómez,M,50,Izabal,Morales,05/07/2021,Premium
28754,Luis Pérez,F,39,Quetzaltenango,Salcajá,01-03-2023,Nuevo
28755,Sofía Gómez,F,36,Quetzaltenango,Quetzaltenango,2025/07/11,Frecuente
28756,Lucía Díaz,M,56,Izabal,Morales,04/05/2025,Premium
28757,Ana Méndez,F,21,Sacatepéquez,San Lucas Sacatepéquez,2021/04/17,Nuevo
28758,Carlos Morales,F,66,Escuintla,Santa Lucía Cotzumalguapa,2023-02-26,Corporativo
28759,Miguel Méndez,F,30,Chimaltenango,Tecpán Guatemala,2024.11.28,Nuevo
28760,Rosa Cruz,F,71,Quetzaltenango,Salcajá,2023.08.21,Corporativo
28761,Pedro Díaz,M,62,Izabal,Morales,2025/01/04,Nuevo
28762,Sofía Santos,F,23,Chimaltenango,El Tejar,13/02/2024,Premium
28763,José López,F,54,Sacatepéquez,Antigua Guatemala,2023-10-03,Frecuente
28764,Gabriela López,F,34,Quetzaltenango,Quetzaltenango,30/08/2025,Inactivo
28765,Juan Díaz,M,54,Petén,San Benito,02-14-2022,Inactivo
28766,Miguel Cruz,F,48,Izabal,Morales,08-23-2022,Nuevo
28767,José López,M,71,Escuintla,Santa Lucía Cotzumalguapa,2025.09.19,Inactivo
28768,María Hernández,F,75,Alta Verapaz,Tactic,2023/04/18,Corporativo
28769,Andrea Méndez,F,21,Escuintla,Santa Lucía Cotzumalguapa,11/01/2022,Corporativo
28770,Sofía Cruz,F,20,Quetzaltenango,Salcajá,21/08/2021,Inactivo
28771,Lucía Pérez,F,60,Sacatepéquez,Ciudad Vieja,2025/02/13,Corporativo
28772,Pedro Ramírez,F,23,Guatemala,Villa Nueva,2023/09/29,premium
28773,María Cruz,M,58,Izabal,Morales,08/12/2025,nuevo
28774,Ana Morales,F,18,Escuintla,Escuintla,2023-04-12,Premium
28775,Carlos Morales,M,72,Quetzaltenango,Salcajá,15/08/2024,Inactivo
28776,Carlos López,M,21,Alta Verapaz,Cobán,12-31-2021,Nuevo
28777,Sofía Méndez,M,18,Guatemala,Mixco,2024.05.31,Premium
28778,Fernanda Hernández,M,18,Izabal,Livingston,10-16-2021,Corporativo
28779,Ana Hernández,F,52,Alta Verapaz,San Pedro Carchá,NULL,Premium
28780,Miguel García,F,53,Izabal,Puerto Barrios,2025.07.02,Premium
28781,José Morales,M,43,Chimaltenango,Chimaltenango,11/04/2026,Frecuente
28782,José Castillo,F,35,Quetzaltenango,Salcajá,01/12/2023,Frecuente
28783,Ana Gómez,M,61,Izabal,Livingston,2023-11-05,Corporativo
28784,Rosa Méndez,F,34,Guatemala,Mixco,2024.08.31,Nuevo
28785,Gabriela López,M,19,Alta Verapaz,Cobán,22/02/2026,Premium
28786,María García,F,26,Alta Verapaz,Cobán,05/01/2022,Nuevo
28787,Gabriela  Pérez,M,36,Petén,Flores,12-30-2023,Nuevo
28788,Carlos Méndez,M,27,Escuintla,Santa Lucía Cotzumalguapa,,Inactivo
28789,Lucía López,F,31,Quetzaltenango,Salcajá,06/08/2024,CORPORATIVO
28790,Ana Ramírez,M,32,Petén,San Benito,26/09/2023,Nuevo
28791,Fernanda Castillo,M,50,Chimaltenango,El Tejar,10/02/2025,Corporativo
28792,Ana Hernández,M,18,Guatemala,Mixco,2022.12.27,Premium
28793,Luis Castillo,F,70,Alta Verapaz,Tactic,07/03/2023,Nuevo
28794,Rosa Morales,F,61,Guatemala,Guatemala,09/07/2022,Nuevo
28795,Gabriela Castillo,F,62,Alta Verapaz,Tactic,2022.11.04,Frecuente
28796,Carlos Méndez,M,26,Alta Verapaz,Cobán,2022/08/29,Premium
28797,Fernanda Méndez,M,52,Sacatepéquez,Antigua Guatemala,,Corporativo
28798,Rosa Hernández,F,35,Chimaltenango,Tecpán Guatemala,2023/11/16,Premium
28799,José Morales,M,75,Escuintla,Palín,2024/06/10,Premium
28800,Juan Hernández,F,21,Petén,Sayaxché,26/08/2021, Premium 
28801,Diego Gómez,M,51,Chimaltenango,Tecpán Guatemala,2025/02/08,Nuevo
28802,Sofía Méndez,M,51,Izabal,Puerto Barrios,2025/10/03,Inactivo
28803,Ana Castillo,M,63,Alta Verapaz,San Pedro Carchá,08-26-2025,Premium
28804,Gabriela Cruz,F,28,Alta Verapa,Cobán,22/02/2025,Nuevo
28805,Diego Pérez,-,41,Quetzaltenango,NULL,31/31/2025,Frecuente
28806,Ana Santos,M,63,Quetzaltenango,Quetzaltenango,23/05/2021,Corporativo
28807,Juan Méndez,M,38,Peté,Sayaxché,09/02/2022,Frecuente
28808,Ana Morales,F,20,Chimaltenango,Chimaltenango,12-27-2025,Corporativo
28809,Sofía Díaz,M,49,Quetzaltenango,Coatepeque,22/10/2023,Frecuente
28810,Miguel Morales,M,41,Quetzaltenango,Quetzaltenango,2025-05-26,Inactivo
28811,Ana Hernández,F,66,Chimaltenango,El Tejar,2023/02/14,Corporativo
28812,Ana López,M,33,Quetzaltenango,Quetzaltenango,2023-01-24,Corporativo
28813,Miguel García,F,31,Guatemala,Villa Nueva,2025/10/16,Corporativo
28814,Luis García,M,59,Quetzaltenango,Salcajá,05-23-2024,Nuevo
28815,Ana Castillo,F,65,Petén,Sayaxché,2024/06/02,Nuevo
28816,Luis Hernández,M,48,Escuintla,Palín,2026-03-22,Premiu
28817,Luis Ramírez,M,62,Chimaltenango,El Tejar,NULL,Nuevo
28818,José Castillo,M,65,Guatemala,Mixco,06-10-2021,Inactivo
28819,Carlos Hernández,F,19,Escuintla,Palín,2023/03/29,Corporativo
28820,Pedro Díaz,M,60,Chimaltenango,Chimaltenango,30/12/2021,Corporativo
28821,Diego Pérez,M,63,Izabal,Morales,13/06/2021,Premium
28822,Fernanda Méndez,F,20,Izabal,Livingston,05-31-2025,Inactivo
28823,Pedro Santos,M,30,Chimaltenango,El Tejar,2023-07-04,Corporativo
28824,Ana Castillo,F,70,Alta Verapaz,Tactic,2025-08-27,Frecuente
28825,Gabriela Méndez,F,32,Petén,Sayaxché,2021/09/13,Premium
28826,Carlos Cruz,M,71,Quetzaltenango,Quetzaltenango,2022.12.08,Nuevo
28827,Diego Hernández,F,68,Alta Verapaz,San Pedro Carchá,2026/03/15,Frecuente
28828,Juan Santo,F,55,Izabal,Livingston,25/08/2022,Inactiv
28829,María Hernández,M,63,Quetzaltenango,Quetzaltenango,2022-09-20,NUEVO
28830,Andrea Pérez,F,39,Quetzaltenango,Salcajá,02-11-2024,Premium
28831,Miguel Méndez,M,25,Quetzaltenango,Coatepeque,2023.04.16,Nuevo
28832,Carlos Pérez,F,35,Izabal,Puerto Barrios,14/04/2022,Corporativo
28833,Diego Gómez,F,23,Petén,No Especificado,07-30-2021,corporativo
28834,Gabriela Cruz,M,63,Petén,Flores,2025-04-06,Premium
28835,Andrea Méndez,F,69,Escuintla,Escuintla,03-01-2026,Premium
28836,Juan Castillo,F,41,Quetzaltenango,Coatepeque,19/06/2025,Premium
28837,Pedro Hernández,F,56,Escuintla,Santa Lucía Cotzumalguapa,2022.07.03,Premium
28838,Carlos Ramírez,F,55,Quetzaltenango,Coatepeque,03-28-2025,Inactivo
28839,Carlos García,F,18,Guatemala,Mixco,18/05/2024,Nuevo
28840,Miguel Santos,M,31,Guatemala,Santa Catarina Pinula,2021.09.17,Inactivo
28841,Luis Hernández,M,36,Petén,Flores,2022/05/16,Premium
28842,Lucía García,F,52,Alta Verapaz,Tactic,2021.05.26,Premium
28843,Gabriela Cruz,F,24,Escuintla,Escuintla,2023/08/28,Premium
28844,Sofía López,M,57,Quetzaltenango,Coatepeque,2024.11.08,Corporativo
28845,Andrea Hernández,F,54,Quetzaltenango,Quetzaltenango,2021.12.19,Nuevo
28846,José Ramírez,M,73,Guatemala,Guatemala,14/12/2024,Premium
28847,María Méndez,M,28,Escuintla,Palín,02/04/2025,Premium
28848,Luis Méndez,F,35,Escuintla,Santa Lucía Cotzumalguapa,2024-01-31,Nuevo
28849,Diego Pérez,M,42,Alta Verapaz,San Pedro Carchá,2021.05.16,Inactivo
28850,Carlos Ramírez,M,65,Izabal,Puerto Barrios,18/07/2024,Inactivo
28851,Carlos Hernández,F,33,Guatemala,Villa Nueva,07-18-2024,Nuevo
28852,María Castillo,M,45,Quetzaltenango,Salcajá,13/02/2023,Inactivo
28853,Rosa Castillo,M,26,Alta Verapaz,Cobán,08/07/2023,Inactivo
28854,María Cruz,M,42,Sacatepéquez,Ciudad Vieja,12/10/2023,Corporativo
28855,Gabriela García,M,33,Escuintla,No Especificado,2026/05/28,Corporativo
28856,María Castillo,M,18,Quetzaltenango,Quetzaltenango,04-26-2024,Inactivo
28857,Sofía Cruz,F,20,Alta Verapaz,Tactic,2026.01.23,Corporativo
28858,Rosa Ramírez,F,75,Chimaltenango,Sin dato,03-14-2026,Nuevo
28859,Gabriela García,M,50,Chimaltenango,Chimaltenango,2024-11-03,Frecuente
28860,Ana Santos,F,21,Sacatepéquez,San Lucas Sacatepéquez,12-12-2023,Nuevo
28861,Lucía Castillo,M,51,Petén,San Benito,2025.10.15,Inactivo
28862,Pedro Ramírez,M,61,Guatemala,San Miguel Petapa,02-20-2023,Nuevo
28863,Sofía López,F,72,Alta Verapaz,Cobán,2026/03/30,Premium
28864,Fernanda Santos,F,56,Guatemal,San Miguel Petapa,2021/01/16,Inactivo
28865,Carlos Ramírez,M,57,Alta Verapaz,Cobán,2024-04-09,Premium
28866,María Ramírez,F,31,Izabal,Puerto Barrios,2026.05.01,Nuevo
28867,Andrea López,F,64,Izabal,Puerto Barrios,07/07/2025,Frecuente
28868,Ana Morales,M,35,Escuintla,Palín,22/01/2025,Inactivo
28869,José Santos,M,56,Chimaltenango,El Tejar,2024-09-09,frecuente
28870,Miguel Díaz,F,44,Escuintla,SANTA LUCÍA COTZUMALGUAPA,2021.01.05,Inactivo
28871,Carlos Ramírez,M,29,Escuintla,Palín,08-21-2022,Premium
28872,Sofía Méndez,F,47,Sacatepéquez,Jocotenango,11-08-2023,Frecuente
28873,Andrea Hernández,M,61,Escuintla,Palín,2023.09.08,Inactivo
28874,Luis López,F,54,Guatemala,Villa Nueva,15/09/2023,Frecuente
28875,Luis López,M,30,Alta Verapaz,Tactic,2026-02-13,Premium
28876,Andrea Hernández,M,48,Guatemala,San Miguel Petapa,2024.09.12,Inactivo
28877,Rosa Pérez,F,60,Sacatepéquez,San Lucas Sacatepéquez,12/07/2022,Corporativo
28878,Miguel Díaz,F,72,Quetzaltenango,Coatepeque,2023-03-08,Nuevo
28879,Andrea  López,F,74,Petén,Sayaxché,07-18-2021,Nuevo
28880,Sofía López,F,32,Alta Verapaz,San Pedro Carchá,01-02-2023,Nuevo
28881,Andrea Morales,F,63,Chimaltenango,Chimaltenango,08-12-2022,Premium
28882,Rosa Morales,M,62,Quetzaltenango,Salcajá,2024-12-19,Premium
28883,Fernanda Ramírez,M,26,Sacatepéquez,Antigua Guatemala,2021.06.10,Nuevo
28884,Lucía Pérez,F,58,Chimaltenango,No Especificado,2025.12.18,Nuevo
28885,Pedro Castillo,F,50,Guatemala,Mixco,2022.11.07,Nuevo
28886,Ana Pérez,M,32,Quetzaltenango,Salcajá,02-12-2024,Inactivo
28887,Carlos Castillo,M,21,Petén,San Benito,03/12/2022,Inactivo
28888,Ana Cruz,M,23,Escuintla,Santa Lucía Cotzumalguapa,2026.01.22,Frecuente
28889,Rosa López,M,68,Izabal,Livingston,2021/03/12,Corporativo
28890,Juan Santos,F,27,Alta Verapaz,Tactic,2022.11.15,Nuevo
28891,María Díaz,F,20,Escuintla,Escuintla,02-25-2025,Premium
28892,María  Morales,M,66,Quetzaltenango,Quetzaltenango,08-26-2023,Nuevo
28893,Ana Díaz,F,37,Chimaltenango,Chimaltenango,2023.12.13,Frecuente
28894,Luis López,M,33,Alta Verapaz,Sin dato,2024.04.18,Inactivo
28895,Luis García,M,68,Quetzaltenango,Coatepeque,10-20-2023,Corporativo
28896,Sofía Castillo,M,23,Petén,San Benito,2025/10/09,Nuevo
28897,Pedro Castillo,N/A,31,Chimaltenango,Chimaltenango,08-03-2021,Nuevo
28898,Ana García,F,67,Alta Verapaz,Cobán,02-01-2025,Inactivo
28899,Pedro Cruz,M,27,Chimaltenango,El Tejar,2024.11.23,Premium
28900,Pedro García,M,29,Sacatepéquez,San Lucas Sacatepéquez,02-15-2025,Premium
28901,Fernanda López,M,38,Chimaltenango,El Tejar,NULL,Nuevo
28902,Diego García,M,21,Escuintla,Palín,28/06/2022, Corporativo 
28903,Juan Hernández,F,36,Guatemala,Guatemala,24/11/2023,Corporativo
